id,abstract
118025366,富 爸爸 穷爸爸 是 一个 真实 的 故事 作者 罗伯特 清崎 的 亲生 父亲 和 朋友 的 父亲 对 金钱 的 看法 截然不同 这使 他 对 认识 金钱 产生 了 兴趣 最终 他 接受 了 朋友 的 父亲 的 建议 也 就是 书中 所说 的 富 爸爸 的 观念 即 不要 做 金钱 的 奴隶 要 让 金钱 为 我们 工作 并 由此 成为 一名 极富 传奇色彩 的 成功 的 投资 家 
118025977,长跑 的 目标 不是 更 快 而是 更强 明明 这么 痛苦 这么 难过 为什么 就是 不能 放弃 跑步 因为 全身 细胞 都 在 蠢蠢欲动 想要 感受 强风 迎面 吹拂 的 滋味 宽政 大学 宿舍 竹青庄 的 十名 舍友 凑成 杂牌 长跑队 在 队长 清濑灰二 的 魔鬼 训练 下 从零开始 向 日本 历史 最 悠久 的 长跑 接力赛 箱根 驿传 挺进 这 十名 大学生 包括 两名 田径队 逃兵 一对 神经 大条 又 聒噪 的 双胞胎 俊帅 漫画 宅 男 尼古丁 中毒 的 万年 留级生 逻辑 超强 的 毒舌 精英 不爱 跑步 的 黑人 留学生 老实 好 青年 百发百中 猜谜 王 这些 选手 刚 开始 时连 自己 是 田径队 都 不 知道 且 一半 成员 没有 长跑 经验 他们 能否 创造 箱根 驿传 史上 最大 奇迹 不到 最后 一棒 没人 知道 答案 箱根 驿传 二三 事 1 \t 日本 历史 最 悠久 的 长跑 接力比赛 始于 1920 年 每年 1 月 2 日 3 日 举办 由 关东 学生 田径 联盟 主办 读卖新闻 协办 是 日本 新年 最 重要 的 全民 关注 的 体育赛事 2 \t 路线 从 读卖新闻 东京 本社 前 出发 至 箱根 芦之湖 后 折返 去程 有 5 个 区间 回程 同样 有 5 个 区间 合计 10 个 区间 总长 约 217 公里 3 \t 参赛 门槛 为 曾经 取得 17 分钟 内 完成 5 公里 的 记录 赛 正式 记录 后 调整 为 16 分钟 30 秒 内 完成 5 公里 或 34 分钟 内 完成 10 公里 4 \t 参赛 队伍 共 20 所 大学 代表队 各 10 名 选手 每支 队伍 的 每位 参赛选手 至少 要 跑 20 公里 第 4 区 例外 为 185 公里 编辑 推荐 △ 直木赏 得 主编 舟 记多田 便利 屋 作者 三浦 紫苑 历时 六年 创作 之 运动 励志 文学 代表作 明明 这么 痛苦 为什么 就是 不能 放弃 跑步 长跑 的 目标 不是 更 快 而是 更强 跑步 真谛 亦 是 人生 心诀 △ 以 日本 全民 关注 的 体育 盛事 箱根 驿传 为 背景 强风 吹拂 的 世界 铸就 一起 奔跑 的 热血青年 2012 年 由 村上春树 首次 执笔 文案 的 长跑 广告片 在 箱根 驿传 期间 投放 鼓舞 大 地震 后 民众 士气 而 片中 于 痛苦 中 超拔 的 驿传 精神 也 通过 互联网 在 全 亚洲 传播 疼痛 无可避免 苦痛 却 可以 自己 选择 △ 以 20 公里 时速 接力 完成 217 公里 长跑 十名 大学生 挑战 不 可能 任务 的 青春 群像 跑步 是 孤单 的 运动 跑步 者 却 可以 不 孤单 强风 吹拂 中 一支 勉强 取得 参赛 资格 的 弱小 田径队 在 队长 清濑灰二 率领 之下 与 传统 强校 比肩 较量 队员 们 共同 经历 魔鬼 训练 与 严酷 现实 终于 创造 箱根 驿传 史上 最大 奇迹 强风 吹拂 只有 跑者 了解 的 状态 纵 有 疾风 起 人生 不言弃 
118030413,自控力 内容简介 作为 一名 健康 心理学家 凯利 • 麦格 尼格 尔博士 的 工作 就是 帮助 人们 管理 压力 并 在生活中 做出 积极 的 改变 多年 来 通过观察 学生 们 是 如何 控制 选择 的 她 意识 到 人们 关于 自控 的 很多 看法 实际上 妨碍 了 我们 取得成功 例如 把 自控力 当作 一种 美德 可能 会 让 初衷 良好 的 目标 脱离 正轨 所以 麦格 尼格 尔 要求 她 的 学生 了解 影响 自控 的 生理学 基础 心理 陷阱 和 各种 社会 因素 麦格 尼格 尔 吸收 了 心理学 神经学 和 经济学 等 学科 的 最新 洞见 为 斯坦福大学 继续 教育 项目 开设 了 一门 叫做 意志力 科学 的 课程 参与 过 这门 课程 的 人称 其 能够 改变 一生 这门 课程 就是 自控力 一书 的 基础 本书 为 读者 提供 了 清晰 的 框架 讲述 了 什么 是 自控力 自控力 如何 发生 作用 以及 为何 自控力 如此 重要 海报 
118031673,20 世纪 一个 独特 的 生命 个体 以 其 勇敢 的 方式 震撼 了 世界 她 海伦凯勒 一个 生活 在 黑暗 中 却 又 给 人类 带来 光明 的 女性 一个 度过 了 生命 的 88 个 春秋 却 熬过 了 87 年 无光 无声 无语 的 孤绝 岁月 的 弱女子 然而 正是 这么 一个 幽闭 在 盲聋哑 世界 里 的 人 竟然 毕业 于 哈佛大学 德 克利夫 学院 并用 生命 的 全部 力量 处处 奔走 建起 了 一家家 慈善机构 为 残疾人 造福 被 美国 时代周刊 评选 为 20 世纪 美国 十大 英雄 偶像 创造 这一 奇迹 全靠 一颗 不屈不挠 的 心 海伦 接受 了 生命 的 挑战 用 爱心 去 拥抱 世界 以 惊人 的 毅力 面对 困境 终于 在 黑暗 中 找到 了 人生 的 光明面 最后 又 把 慈爱 的 双手 伸向 全世界 
118032026,因为 无力 扶养 母亲 将 年 仅 八岁 的 昭广 寄养 到 佐贺 乡下 的 外婆家 没想到 迎接 他 的 却是 一间 破烂 茅屋 在 那 物质 匮乏 的 日子 里 乐观 的 外婆 却 总有 神奇 的 办法 让 生活 过 下去 始终 让 家里 洋溢着 笑声 和 温暖 
118033153,内容简介 这是 一套 完整 的 个人 影响力 打造 和 财富 升级 的 干货 指南 全书 分为 打基础 大 升级 终极 三项 内容 主线 共含 17 个 板块 内容 每个 板块 下设 10 个子 项 围绕 主题 进行 阐释 囊括 时间 状态 情商 学霸 读书 写作 讲课 牛 人 贵人 团队 社群 销售 品牌 冠军 赚钱 写书 终极 17 项 关键词 充分 契合 当下 个人成长 及 财富 升级 需要 掌握 的 核心 技能 全书 所有 内容 均 是 作者 自己 实际 践行 后 的 总结 且 经过 大量 高效 社群 和 读者 验证 亲测 有效 加速 变化 的 时代 写给 能 成事 的 你 让 自己 变得 更好 是 解决 一切 问题 的 关键 ! 编辑 推荐 樊登 任泉 冯仑管 清友 倾力 推荐 让 自己 变得 更好 是 解决 一切 问题 的 关键 ! 17 个 战略 主题 170 篇 实战 锦囊 提供 一套 完整 的 个人 影响力 打造 和 财富 升级 的 干货 指南 语录 式 文字 风格 简洁 凝练 直接 高效 每一项 内容 都 是 作者 自己 实际 践行 后 的 总结 且 经过 大量 高效 社群 和 读者 验证 亲测 有效 每章 结尾 增设 全章 金句 总结 ＋ 践行 笔记 记录 自己 的 收获 和 践行 随书 附赠 超值 大礼包 扫码 关注 微 信号 剽悍 一只 猫 即可 获得 神秘 惊喜 
118034623,谁动 了 我 的 奶酪 是 个 简单 的 寓言故事 内容 充满 了 人生 中 有关 变化 寓意深长 的 真理 这 是 个 有趣 且 能 启蒙 智慧 的 故事 内容 是 在 描绘 四个 住 在 迷宫 里 的 人物 他们 竭尽所能 地 在 寻找 能 滋养 他们 身心 使 他们 快乐 的 奶酪 的 过程 这 四个 小人物 中有 两只 是 名叫 嗅 嗅 和 匆匆 的 老鼠 其他 两位 则 是 身体 大小 和 老鼠 差不多 的 小人 名叫 唧唧 和 哼哼 而且 这 两个 小人 的 外型 与 行为 和 现今 的 人类 差不多 这里 所谓 的 奶酪 是 一种 比喻 它 可以 被 当成 我们 生命 中 最 想得到 的 东西 它 可能 是 一份 工作 人际关系 金钱 财产 健康 心灵 的 宁静 书中 所谓 的 迷宫 代表 的 是 一个 你 花费 时间 与 精力 追寻 你 所 欲求 的 东西 的 地方 它 可以 是 你 所 服务 的 机构 或 你 所 居住 的 社区 在 故事 里 这些 人物 面临 突如其来 的 变化 最后 他们 之中 有 一个 成功 地 对 这些 变化 做出 适当 的 应变 并 在 迷宫 的 墙上 写下 他 改变 自己 的 心路历程 及 从中 所 得到 的 经验 当 你 看到 那些 墙上 的 标语 时 你 就 能 自己 找出 处理 变化 的 方法 了解 了 这些 方法 你 就 不会 感到 太 多 压力 并且 能够 在生活中 或 工作 中 得到 更 多 的 成就感 不管 你 怎么 定义 这些 成就感 和 压力 
118035114,人 可以 被 毁灭 但 不能 被 打败 一位 老人 孤身 在 海上 捕鱼 八十四 天 一无所获 等 终于 钓到 大鱼 用 了 两天 两夜 才 将 其 刺 死 返航 途中 突遭 鲨鱼 袭击 经过 一天 一夜 的 缠斗 大鱼 仅存 骨架 但 老人 并未 失去 希望 和 信心 休整 之后 准备 再次 出海 编辑 推荐 截至 2017 年 1 月 113 位 诺贝尔文学奖 得主 作品 中文版 总 销量 海明威 高居榜首 累计 突破 400 万册 海明威 等 了 64 年 的 中文 译本 终于 来 了 华语 传奇 作家 鲁羊译 自 海明威 1952 年 亲自 授权 的 CharlesScribnerssons 初版 定 本 国际 著名 插 画师 SlavaShults 全新 震撼 手绘 配图 中 美 作家群 首次 联袂 推荐 作家 榜 官方 唯一 推荐 译本 影响 历史 的 百部 经典 之一 美国 历史 上 里程碑式 的 32 本书 之一 1986 年 法国 读书 杂志 推荐 的 理想 藏书 老人与海 是 我 这 一生 中能 写 得 最好 的 一部 作品 本书 作者 海明威 美国 历史 上 最 耀眼 的 传奇 作家 诺贝尔文学奖 美国 普利策 奖得主 
118035635,● 她 是 全球 最 成功 的 女性 之一 她 是 马克 扎克 伯格 的 左膀右臂 具有 天生 的 管理 天赋 ● 她 是 美国 薪酬 最高 的 女 高管 被 美国 媒体 誉为 「 硅谷 最有 影响力 女人 」 ● 她 身居 福布斯 百强 女性 榜 第 5 名 荣登 时代周刊 封面人物 并 被 时代 杂志 评为 全球 最具 影响力 的 人物 她 就是 Facebook 首席 运营官 谢丽尔桑 德伯格 今天 她 奉献 上 她 的 最新 力作 向前 一步 激励 全球 女性 勇敢 地 追求 自己 的 目标 实现 事业 与 家庭 生活 的 完美 平衡 强大 的 推荐 阵容 阳光 媒体 董事会 主席 杨澜 SOHO 董事长 张欣为 本书 撰写 推荐 序王石 李开复 徐小平 王秋扬 夏华何 振红 王潮 歌 徐巍 等 诸多 知名 企业家 知名 媒体 人 强力 推荐 从 现在 开始 LETSLEANIN ! 本书 连续 7 周 荣登 亚马逊 总榜 第一 连续 6 周 位居 纽约时报 非 虚构 类 畅销书 排行榜 第一 作为 全球 最 成功 的 女性 之一 谢丽尔桑 德伯格 在 本书 中 深刻 地 剖析 了 男女 不 平等 现象 的 根本原因 解开 了 女性 成功 的 密码 她 认为 女性 之所以 没有勇气 跻身 领导层 不敢 放开 脚步 追求 自己 的 梦想 更 多 是 出于 内在 的 恐惧 与 不 自信 她 在 书 中 鼓励 所有 女性 要 大胆 地 「 往 桌前 坐 」 主动 参与 对话 与 讨论 说出 自己 的 想法 同时 她 还 为 女性 提出 了 如下 成功 密码 激励 女性 勇于 接受 挑战 满怀 热情 地 追求 自己 的 人生目标 1 向前 一步 勇敢 进取 通常 女性 在 总会 在 无意识 中 妨碍 自己 的 发展 降低 对 自己 的 期望值 甚至 很 容易 就 放弃 工作 放弃 获得 更大 成就 的 可能性 与 男性 相比 女性 在职 场中 的 态度 仍然 不够 积极 不够 进取 2 平衡 工作 与 生活 伴侣 的 支持 非常 重要 那种 认为 女性 只有 抛开 家庭 才能 达到 事业 巅峰 的 说法 其实 并 不 成立 事实证明 绝大多数 的 成功 女性 都 拥有 一位 相当 支持 自己 事业 的 人生 伴侣 3 拥有 更加 开放 的 心态 女性 应该 对 事业 上 的 挑战 持有 更 开放 的 心态 如果 一份 工作 能 让 她 学到 新 的 技能 并且 更 快乐 更 满足 那 就 意味着 她 在 自我 提升 中 不断 发展 女性 只有 向前 一步 勇敢 地 LEANIN 才能 发挥 出 自己 的 潜力 获得 事业 与 家庭 的 双重 平衡 享受 成功 的 幸福 人生 
118040144,人性 的 弱点 全集 汇集 了 卡耐基 的 思想 精华 和 最 激动人心 的 内容 是 作者 最 成功 的 励志 经典 出版 后 立即 获得 了 广大读者 的 欢迎 成为 西方 世界 最 持久 的 人文 畅销书 主要 内容 包括 与 人 相处 的 基本 技巧 平安 快乐 的 要诀 如何 使人 喜欢 你 如何 赢得 他人 的 赞同 如何 更好 地 说服 他人 让 你 的 家庭 生活 幸福快乐 等 十篇 
