id,abstract
117353706,令人 心碎 却 无能为力 的 真实 故事 向 死 而生 的 文学 绝唱 打动 万千 读者 的 年度 华语 小说 李银河 戴 锦华 骆 以军 张悦然 冯唐 詹 宏志 蒋方舟 史航 等 多位 学者 作家 社会 名人 郑重 推荐 痛苦 的 际遇 是 如此 难以 分享 好险 这个 世界 还有 文学 我 下楼 拿 作文 给 李老师 改他 掏出 来 我 被 逼 到 涂 在 墙上 老师 说 了 九个 字 不行 的话 嘴巴 可以 吧 我 说 了 五个 字 不行 我 不会 他 就 塞进来 那 感觉 像 溺水 可以 说话 之后 我 对 老师 说 对不起 有 一种 功课 做 不好 的 感觉 小小的 房思琪 住 在 金碧辉煌 的 人生 里 她 的 脸 和 她 可以 想象 的 将来 一样 漂亮 补习班 语文 名师 李国华 是 同 一栋 高级 住宅 的 邻居 崇拜 文学 的 小房 思琪 同样 崇拜 饱读 诗书 的 李老师 有 一天 李老师 说 你 的 程度 这么 好 不如 每个 礼拜 交 一篇 作文 给 我 吧 不收 你 周点 费思琪 听话 地 下楼 了 老师 在 家里 等 她 桌上 没有 纸笔 思琪 的 初恋 是 李老师 因为 李老师 把 她 翻面 把 他 的 东西 塞进去 那年 的 教师节 思琪 才 十三岁 这个 世界 和 她 原本 认识 的 不 一样 如果 这是 爱情 为什么 觉得 暴力 为什么 觉得 被 折断 为什么 老师 要 一个 女 学生 换 过 一个 女 学生 如果 这 不是 爱情 那 满口 学问 的 李老师 怎么 能 做 了 以后 还 这么 自信 无疑 无愧于心 故事 必须 重新 讲过 与 房思琪 情同 双胞 的 刘怡婷 接到 警局 通知 去 带回 神志不清 被 判定 疯 了 的 房思琪 透过 思琪 的 日记 怡婷 得知 思琪 五年 中 的 所见 所思 嫁入 钱家 的 许伊纹 是 两位 少女 的 忘年交 二十余岁 的 她 是 两位 少女 的 文学 启蒙者 同时 也 是 丈夫 家暴 的 沉默 受害者 升入 大学 后 的 郭晓奇 仍旧 爱着 高中 时 的 补习 教师 李国华 而 这位 文质彬彬 的 补习 教师 并 不 只有 平时 人们 眼中 受人 尊敬 的 老师 形象 的 一面 这是 一部 惊人 而 特别 的 小说 小说 作者 既 具有 高度 敏锐 的 感受力 又 是 一个 近距离 目击者 使 这 整件事 像 一个 幸存 的 标本 那样 地被 保留 下来 整本书 反覆 地用 极度 贴近 被 侵害 者 的 视角 直直 逼视 那种 别人 夺去 你 某个 珍贵 之物 的 痛苦 ─ ─ 且 掠夺 之人 是 以此 为乐 
117354240,呐喊 收录 作者 1918 年 至 1922 年 所作 小说 十四篇 1923 年 8 月 由 北京 新潮 社 出版 原收 十五篇 列为 该社 文艺 丛书 之一 1924 年 5 月 第三次 印刷 时起 改由 北京 北 新 书局 出版 列为 作者 所编 的 乌合 丛书 之一 1930 年 1 月 第十三次 印刷 时 由 作者 抽 去 其中 的 不周 山 一篇 后 改名 为 补天 收入 故事 新编 作者 生前 共 印行 二十二 版次 
117354704,三体 三部曲 三体 三体 Ⅱ 黑暗 森林 三体 Ⅲ 死神 永生 原名 地球 往事 三部曲 是 中国 著名 科幻 作家 刘慈欣 的 首个 长篇 系列 由 科幻世界 杂志社 策划 制作 重庆 出版 集团 出版 小说 讲述 了 文革 期间 一次 偶然 的 星际 通讯 引发 的 三体 世界 对 地球 的 入侵 以及 之后 人类文明 与 三体 文明 三百多年 的 恩怨 情仇 三体 三部曲 出版 后 十分 畅销 并 深受 读者 和 主流 媒体 好评 被 普遍认为 是 中国 科幻 文学 的 里程碑 之 作为 中国 科幻 确立 了 一个 新 高度 三体 文化大革命 如火如荼 进行 的 同时 军方 探寻 外星 文明 的 绝秘 计划 红岸 工程 取得 了 突破性 进展 但 在 按 下 发射 键 的 那一刻 历经 劫难 的 叶文洁 没有 意识 到 她 彻底改变 了 人类 的 命运 地球 文明 向 宇宙 发出 的 第一声 啼鸣 以 太阳 为 中心 以 光速 向 宇宙 深处 飞驰 四 光年 外三体 文明 正 苦苦 挣扎 三颗 无规则 运行 的 太阳 主导 下 的 百余次 毁灭 与 重生 逼迫 他们 逃离 母星 而 恰在此时 他们 接收 到 了 地球 发来 的 信息 在 运用 超 技术 锁死 地球 人 的 基础科学 之后 三体 人 庞大 的 宇宙 舰队 开始 向 地球 进发 人类 的 末日 悄然 来临 三体 Ⅱ 黑暗 森林 三体 人 在 利用 魔法 般的 科技 锁死 了 地球 人 的 科学 之后 庞大 的 宇宙 舰队 杀气腾腾 地 直扑 太阳系 意欲 清除 地球 文明 面对 前所未有 的 危局 经历 过 无数 磨难 的 地球 人 组建 起 同样 庞大 的 太空 舰队 同时 利用 三体 人 思维 透明 的 致命 缺陷 制订 了 神秘莫测 的 面壁 计划 精选 出 四位 面壁 者 秘密 展开 对三体 人 的 反击 三体 人 自身 虽然 无法 识破 人类 的 诡谲 计谋 却 依靠 由 地球 人中 的 背叛者 挑选出 的 破壁 人 与 面壁 者 展开 智慧 博弈 面壁 计划 究竟 能否 成功 地球 人 究竟 能否 在 这场 你死我活 的 文明 生存竞争 中 战而胜 之 神秘 的 黑暗 森林 究竟 意味着 什么 三体 Ⅲ 死神 永生 与 三体 文明 的 战争 使 人类 第一次 看到 了 宇宙 黑暗 的 真相 地球 文明 像 一个 恐惧 的 孩子 熄灭 了 寻友 的 篝火 在 暗 夜中 发抖 自 以为 历经沧桑 其实 刚刚 蹒跚 学步 自 以为 悟出 了 生存竞争 的 秘密 其实 还远 没有 竞争 的 资格 使 两个 文明 命悬 一线 的 黑暗 森林 打击 不过 是 宇宙 战场 上 一个 微不足道 的 插曲 真正 的 星际 战争 没人见 过 也 不 可能 见到 因为 战争 的 方式 和 武器 已经 远远 超出 人类 的 想象 目睹 战场 之日 即 是 灭亡 之 时 宇宙 的 田园 时代 已经 远去 昙花一现 的 终极 之美 最终 变成 任何 智慧 体都 无法 做出 的 梦 变成 游吟 诗人 缥缈 的 残歌 宇宙 的 物竞天择 已到 了 最 惨烈 的 时刻 在 亿万 光年 暗无天日 的 战场 上 深渊 最底层 的 毁灭 力量 被 唤醒 太空 变成 了 死神 广阔 的 披风 太阳系 中 的 人们 永远 不会 知道 这 一切 最后 直面 真相 的 只有 两双 眼睛 
117360351,这本 杂文 随笔集 包括 思想 文化 方面 的 文章 涉及 知识分子 的 处境 及 思考 社会 道德 伦理 文化 论争 国学 与 新 儒家 民族主义 等 问题 包括 从 日常生活 中 发掘出来 的 各种 真知灼见 涉及 科学 与 邪道 女权主义 等 包括 对 社会科学 研究 的 评论 涉及 性 问题 生育 问题 同性恋 问题 社会 研究 的 伦理 问题 和 方法 问题 等 包括 创作 谈 和 文论 如 写作 的 动机 作者 的 师承 作者 对 小说 艺术 的 看法 作者 对 文体 格调 的 看法 对 影视 的 看法 等 包括 少量 的 书评 其中 既有 对 文学 经典 的 评论 也 有 对 当代作家 作品 的 一些 看法 最后 还 包括 一些 域外 生活 的 杂感 以及 对 某些 社会 现象 的 评点 
117360852,小引 狗 猫 鼠 阿长 与 山海经 二十四孝 图五 猖会 无常 从 百草园 到 三味书屋 父亲 的 病琐 记藤野 先生 范爱农 后记 
117361374,许 三观 卖血记 是 余华 1995 年 创作 的 一部 长篇小说 许 三观 卖血 记以 博大 的 温情 描绘 了 磨难 中 的 人生 以 激烈 的 故事 形式 表达 了 人 在 面对 厄运 时 求生 的 欲望 小说 讲述 了 许 三观 靠着 卖血 渡过 了 人生 的 一个个 难关 战胜 了 命运 强加 给 他 的 惊涛骇浪 而 当 他 老 了 知道 自己 的 血 再也 没有 人要 时 精神 却 崩溃 了 
117361958,他 是 全村 最 出奇 古怪 的 人 古怪 的 名目 要 扳着 指头 一个 一个 数第一 他 当过 国民党 军队 的 上校 是 革命 群众 要 斗争 的 对象 但 大家 一边 斗争 他 一边 又 巴结 讨好 他 家里 出 什么 事 都 去 找 他 拿主意 第二 都 说 他 是 太监 可 我们 小孩子 经常 偷看 他 那个 地方 好像 还是 满当当 的 有模有样 的 第三 他 向来 不 出工 不干 农活 天 天空 在 家里 看 报纸 嗑瓜子 可 日子 过得 比 谁家 都 舒坦 还 像 养 孩子 一样 养着 一对 猫 宝贝 得 不得了 简直 神经病 人生 海海 讲述 了 一个 人 在 时代 中 穿行 缠斗 的 一生 离奇 的 故事 里 藏 着 让 人 叹息 的 人生 况味 既有 日常 滋生 的 残酷 也 有 时间 带来 的 仁慈 = = = = = = = = = 人生 如海 总有 阴冷 暴虐 的 水域 也 有 轻柔 温暖 的 洋流 生活 摧残 了 他 但 也 让 他 穿越 了 生死 恐惧 和 世态炎凉 变得 大彻大悟 笑傲江湖 他 知道 怎样 在 风光 处 耀目 也 知道 怎么 在 卑贱 中自处 麦家 强力 超越 之作 在 一个 最 不可 描述 之 处 解密 人性 的 荒唐 与 高尚 豆瓣 2019 年度 书单 中国 文学 小说 类 第一名 小说 的 迷人 之处 就 在于 它 能 把 不 存在 的 人物 写得 仿佛 是 我们 的 朋友 麦家 的 人生 海海 就是 这么 迷人 莫言 麦家 的 身上 永远 有 一种 旁观者 的 气质 一旦 他开 了 口 他 的 语言 是 那么 的 精准 他 的 细节 是 那么 的 触动 他 的 思想 是 那么 的 深刻 如果 用 一句 诗来 形容 我 读完 人生 海海 的 感受 那 就是 回首 向来 萧瑟处 也 无 风雨 也无晴 董卿 我 想 写 的 是 在 绝望 中 诞生 的 幸运 在 艰苦 中 卓绝 的 道德 我要 另立 山头 回到 童年 回去 故乡 去 破译 人心 和 人性 的 密码 麦家 人生 海海 是 麦家 老师 跨越 了 自己 的 第一座 高峰 向 内心深处 的 文学 攀登 下 一座 高峰 的 大作 高晓松 = = = = = = = = = 人生 海海 敢死 不 叫 勇气 活着 才 需要 勇气 你 要 替 我 记住 这句 话 我 要 不 遇到 它 死 几回 都 不够 人生 海 海潮 落 之后 是 潮起 你 说 那 是 消磨 笑柄 罪过 但 那 就是 我 的 英雄主义 
117362597,天龙八部 乃金 笔下 的 一部 长篇小说 与 射雕 神雕 等 几部 长篇小说 一起 被 称为 可读性 最高 的 金庸 小说 天龙 的 故事情节 曲折 内容 丰富 也 曾多次 被 改编 为 电视 作品 是 金庸 作品 中 集大成 的 一部 故事 以 北宋 末年 动荡 的 社会 环境 为 背景 展开 波澜壮阔 的 历史 画卷 塑造 了 乔峰 段誉 虚竹 慕容复 等 形象 鲜明 的 人物 成为 武侠 史上 的 经典之作 故事 精彩纷呈 人物 命运 悲壮 多变 是 可读性 很强 的 作品 具有 震撼人心 的 力量 
117363008,一个 穆斯林 家族 六十年 间 的 兴衰 三代人 命运 的 沉浮 两个 发生 在 不同 时代 有着 不同 内容 却 又 交错 扭结 的 爱情 悲剧 这部 五十余万 字 的 长篇 以 独特 的 视角 真挚 的 情感 丰厚 的 容量 深刻 的 内涵 冷峻 的 文笔 宏观 地 回顾 了 中国 穆斯林 漫长 而 艰难 的 足迹 揭示 了 他们 在 华夏文化 与 穆斯林 文化 的 撞击 和 融合 中 独特 的 心理 结构 以及 在 政治 宗教 氛围 中 对 人生 真谛 的 困惑 和 追求 塑造 了 梁亦清 韩子奇 梁君壁 梁冰玉 韩新月 楚雁潮 等 一系列 栩栩如生 血肉 丰满 的 人物 展现 了 奇异 而 古老 的 民族风情 和 充满 矛盾 的 现实生活 作品 含蓄 蕴藉 如泣如诉 以 细腻 的 笔触 拨动 读者 的 心灵 曲终 掩卷 回肠荡气 余韵 绕梁 
117363652,西游记 主要 描写 的 是 孙悟空 保唐僧 西天 取经 历经 九九八十一 难 的 故事 唐僧 取经 是 历史 上 一件 真实 的 事 大约 距今 一千三百多年 前即 唐太宗 贞观 元年 627 年仅 25 岁 的 青年 和尚 玄奘 离开 京城 长安 只身 到 天竺 印度 游学 他 从 长安 出发 后 途经 中亚 阿富汗 巴基斯坦 历尽 艰难险阻 最后 到达 了 印度 他 在 那里 学习 了 两年 多 并 在 一次 大型 佛教 经学 辩论会 任 主讲 受到 了 赞誉 贞观 十九年 645 玄奘 回到 了 长安 带回 佛经 657 部他 这次 西天 取经 前后 十九年 行程 几万里 是 一次 传奇式 的 万里长征 轰动一时 后来 玄奘 口述 西行 见闻 由 弟子 辩机 辑录 成 大唐 西域 记 十二卷 但 这部 书 主要 讲述 了 路上 所 见 各国 的 历史 地理 及 交通 没有 什么 故事 及 到 他 的 弟子 慧立彦琮 撰写 的 大唐 大 慈恩寺 三藏 法师 传则 为 玄奘 的 经历 增添 了 许多 神话 色彩 从此 唐僧 取经 的 故事 便 开始 在 民间 广为流传 南宋 有大 唐三藏 取经 诗话 金代 院本 有 唐三藏 蟠桃会 等 元杂剧 有 吴昌龄 的 唐三藏 西天 取经 无名氏 的 二郎神 锁齐 大圣 等 这些 都 为 西游记 的 创作 奠定 了 基础 吴承恩 也 正是 在 民间传说 和 话本 戏曲 的 基础 上 经过 艰苦 的 再 创造 完成 了 这部 令 中华民族 为 之 骄傲 的 伟大 大 文学 巨著 吴承恩 字汝忠 号 射阳 山 人 淮安 府 山阳 今 江苏省 淮安市 人约 生于 明 弘治 十三年 至 正德 初年 之间 15001510 约 卒 于 万历 十年 1582 吴承恩 的 曾祖父 祖父 都 是 读书人 任过 县学 的 训导 教谕 但 到 了 他 父亲 吴锐 这 一辈 由于 家 贫困 出赘 徐家 遂 袭 徐氏业 坐肆 中 当起 了 小 商人 尽管如此 吴家 却 不失 读书 的 传统 据说 其父 吴锐 虽为 商人 不仅 为人正派 而且 好 读书 好谈 时政 这 自然 对 吴承恩 产生 较大 影响 吴承恩 从小 就 很 聪明 很早 入 了 学 少年得志 名满 乡里 天启 淮安 府志卷 十六 说 吴承恩 性敏 而 多慧 博极群书 为 诗文 下笔 立成 但 成年 后 的 吴承恩 却 很 不 顺利 在 科举 进身 的 道路 上 屡遭 挫折 到 四十多岁 才 补 了 一个 岁贡 生 五十多岁 任过 浙江 长兴县 丞后 又 担任 过 荆 王府 纪善 这 是 同 县丞 级别 差不多 的 闲职 吴承恩 创作 西游记 大约 是 中年 以后 或 认为 是 晚年 所 作 具体 时间 无法 确定 除 西游记 外 他 还 创作 有 长诗 二郎 搜山 图歌 和 禹鼎志 现存 射阳 先 生存 稿 四卷 包括 诗 一卷 散文 三卷 是 吴承恩 逝世 后 由 丘度 编订 而成 西游记 全书 一百回 从 大 的 结构 上 看 可 分成 三个 部分 第一回 至 第八回 是 第一 部分 主要 写 了 孙悟空 出世 拜师 大闹天宫 这是 全书 最 精彩 的 章节 热闹非凡 孙悟空 上天入地 好 一顿 折腾 将 他 的 反抗 性格 表现 得 淋漓尽致 第八回 至 第十二回 是 第二 部分 主要 写 了 唐僧 的 出身 及 取经 的 缘由 第十三回 至 最后 一回 是 第三 部分 主要 写 唐僧 西天 取经 路上 先后 收 了 孙悟空 猪八戒 沙和尚 三个 徒弟 并 历经 九九八十一 难 终于 取到 了 真经 修成 了 正果 西游记 向 人们 展示 了 一个 绚丽多彩 的 神魔 世界 人们 无不 在 作者 丰富 而 大胆 的 艺术 想象 面前 惊叹不已 然而 任何 一部 文学作品 都 是 一定 社会 生活 的 反映 作为 神魔 小说 杰出代表 的 西游记 亦不例外 正如 鲁迅 先生 在 中国 小说 史略 中 指出 西游记 讽刺 揶揄 则 取 当时 世态 加以 铺张 描写 又 说 作者 禀性 复善 谐剧 故 虽述 变幻 恍忽 之事 亦 每杂 解颐 之言使 神魔 皆 有 人情 精魅 亦 通 世故 的确如此 通过 西游记 中 虚幻 的 神魔 世界 我们 处处 可以 看到 现实 社会 的 投影 如 在 孙悟空 的 形象 创造 上 就 寄托 了 作者 的 理想 孙悟空 那种 不屈不挠 的 斗争 精神 奋起 金箍棒 横扫 一切 妖魔鬼怪 的 大无畏 气概 反映 了 人民 的 愿望 和 要求 他 代表 了 一种 正义 的 力量 表现 出 人民 战胜 一切 困难 的 必胜信念 又 如 取经 路上 遇到 的 那些 妖魔 或是 自然 
